city1,city2,city3,mint,seasonal
ROC,BOS,EWR,0,0
ROC,BOS,FLL,0,0
ROC,BOS,JAX,0,0
ROC,BOS,JFK,0,0
ROC,BOS,LAS,1,0
ROC,BOS,LAX,1,0
ROC,BOS,LGA,0,0
ROC,BOS,LGB,0,0
ROC,BOS,MCO,0,0
ROC,BOS,MSP,0,0
ROC,BOS,MSY,0,0
ROC,BOS,ORD,0,0
ROC,BOS,PBI,0,0
ROC,BOS,PHX,0,0
ROC,BOS,PSP,0,1
ROC,BOS,PUJ,0,0
ROC,BOS,RDU,0,0
ROC,BOS,RIC,0,0
ROC,BOS,RSW,0,0
ROC,BOS,SAN,1,0
ROC,BOS,SAV,0,0
ROC,BOS,SFO,1,0
ROC,BOS,SJC,0,0
ROC,BOS,SRQ,0,0
ROC,BOS,TPA,0,0
ROC,JFK,ABQ,0,0
ROC,JFK,ACK,0,1
ROC,JFK,ANU,0,0
ROC,JFK,ATL,0,0
ROC,JFK,AUA,1,0
ROC,JFK,AUS,0,0
ROC,JFK,BDA,0,0
ROC,JFK,BGI,1,0
ROC,JFK,BOS,0,0
ROC,JFK,BQN,0,0
ROC,JFK,BTV,0,0
ROC,JFK,BUR,0,0
ROC,JFK,CHS,0,0
ROC,JFK,CLT,0,0
ROC,JFK,CTG,0,0
ROC,JFK,CUN,0,0
ROC,JFK,CUR,0,0
ROC,JFK,DAB,0,0
ROC,JFK,DEN,0,0
ROC,JFK,FLL,0,0
ROC,JFK,GCM,0,0
ROC,JFK,GND,1,1
ROC,JFK,HAV,0,0
ROC,JFK,HOU,0,0
ROC,JFK,HYA,0,1
ROC,JFK,IAD,0,0
ROC,JFK,JAX,0,0
ROC,JFK,KIN,0,0
ROC,JFK,LAS,1,0
ROC,JFK,LAX,1,0
ROC,JFK,LGB,0,0
ROC,JFK,LIR,1,1
ROC,JFK,LRM,0,0
ROC,JFK,MBJ,0,0
ROC,JFK,MCO,0,0
ROC,JFK,MEX,0,0
ROC,JFK,MSY,0,0
ROC,JFK,MVY,0,1
ROC,JFK,NAS,0,0
ROC,JFK,OAK,0,0
ROC,JFK,ONT,0,0
ROC,JFK,ORD,0,0
ROC,JFK,ORH,0,0
ROC,JFK,PAP,0,0
ROC,JFK,PBI,0,0
ROC,JFK,PDX,0,0
ROC,JFK,PHX,0,0
ROC,JFK,PLS,0,0
ROC,JFK,POP,0,0
ROC,JFK,POS,0,0
ROC,JFK,PSE,0,0
ROC,JFK,PSP,1,1
ROC,JFK,PUJ,0,0
ROC,JFK,PWM,0,0
ROC,JFK,RDU,0,0
ROC,JFK,RNO,0,0
ROC,JFK,RSW,0,0
ROC,JFK,SAN,1,0
ROC,JFK,SAV,0,0
ROC,JFK,SDQ,0,0
ROC,JFK,SEA,1,0
ROC,JFK,SFO,1,0
ROC,JFK,SJC,0,0
ROC,JFK,SJU,0,0
ROC,JFK,SLC,0,0
ROC,JFK,SMF,0,0
ROC,JFK,SRQ,0,0
ROC,JFK,STI,0,0
ROC,JFK,SXM,0,0
ROC,JFK,TPA,0,0
ROC,JFK,UVF,1,1
RSW,0,BDL,0,1
RSW,0,BOS,0,0
RSW,0,DCA,0,0
RSW,0,EWR,0,0
RSW,0,HPN,0,0
RSW,0,JFK,0,0
RSW,BOS,ACK,0,1
RSW,BOS,BDA,0,0
RSW,BOS,BUF,0,0
RSW,BOS,BWI,0,0
RSW,BOS,CLE,0,0
RSW,BOS,DCA,0,0
RSW,BOS,DTW,0,0
RSW,BOS,EWR,0,0
RSW,BOS,IAD,0,0
RSW,BOS,JFK,0,0
RSW,BOS,LGA,0,0
RSW,BOS,MSP,0,0
RSW,BOS,MVY,0,1
RSW,BOS,OAK,0,1
RSW,BOS,ORD,0,0
RSW,BOS,PHL,0,0
RSW,BOS,PIT,0,0
RSW,BOS,PSP,0,1
RSW,BOS,RIC,0,0
RSW,BOS,ROC,0,0
RSW,BOS,SEA,1,0
RSW,BOS,SFO,1,0
RSW,BOS,SLC,0,0
RSW,BOS,SMF,0,1
RSW,BOS,SYR,0,0
RSW,DCA,BDL,0,0
RSW,DCA,BOS,0,0
RSW,EWR,BOS,0,0
RSW,JFK,ACK,0,1
RSW,JFK,ANU,0,0
RSW,JFK,BDA,0,0
RSW,JFK,BOS,0,0
RSW,JFK,BTV,0,0
RSW,JFK,BUF,0,0
RSW,JFK,BUR,0,0
RSW,JFK,DEN,0,0
RSW,JFK,IAD,0,0
RSW,JFK,LAX,1,0
RSW,JFK,LGB,0,0
RSW,JFK,MVY,0,1
RSW,JFK,OAK,0,0
RSW,JFK,ONT,0,0
RSW,JFK,ORD,0,0
RSW,JFK,ORH,0,0
RSW,JFK,PDX,0,0
RSW,JFK,PHX,0,0
RSW,JFK,PWM,0,0
RSW,JFK,RDU,0,0
RSW,JFK,RNO,0,0
RSW,JFK,ROC,0,0
RSW,JFK,SEA,1,0
RSW,JFK,SFO,1,0
RSW,JFK,SJC,0,0
RSW,JFK,SLC,0,0
RSW,JFK,SMF,0,0
RSW,JFK,SYR,0,0
SAN,0,BOS,1,0
SAN,0,FLL,0,0
SAN,0,JFK,1,0
SAN,BOS,ACK,1,1
SAN,BOS,AUA,1,1
SAN,BOS,BDA,1,0
SAN,BOS,BGI,1,1
SAN,BOS,BUF,1,0
SAN,BOS,BWI,1,0
SAN,BOS,CHS,1,0
SAN,BOS,CLE,1,0
SAN,BOS,CLT,1,0
SAN,BOS,DCA,1,0
SAN,BOS,DTW,1,0
SAN,BOS,EWR,1,0
SAN,BOS,HAV,1,0
SAN,BOS,IAD,1,0
SAN,BOS,JFK,1,0
SAN,BOS,LGA,1,0
SAN,BOS,NAS,1,1
SAN,BOS,PAP,1,0
SAN,BOS,PHL,1,0
SAN,BOS,PIT,1,0
SAN,BOS,PLS,1,1
SAN,BOS,POP,1,1
SAN,BOS,PUJ,1,0
SAN,BOS,RDU,1,0
SAN,BOS,RIC,1,0
SAN,BOS,SDQ,1,0
SAN,BOS,SJU,1,0
SAN,BOS,STI,1,0
SAN,BOS,SYR,1,0
SAN,BOS,UVF,1,1
SAN,FLL,AUA,0,0
SAN,FLL,BDL,0,0
SAN,FLL,BOG,0,0
SAN,FLL,BOS,0,0
SAN,FLL,CMW,0,0
SAN,FLL,CTG,0,0
SAN,FLL,CUN,0,0
SAN,FLL,DCA,0,0
SAN,FLL,EWR,0,0
SAN,FLL,GCM,0,0
SAN,FLL,HAV,0,0
SAN,FLL,HOG,0,0
SAN,FLL,HPN,0,0
SAN,FLL,JAX,0,0
SAN,FLL,JFK,0,0
SAN,FLL,KIN,0,0
SAN,FLL,LGA,0,0
SAN,FLL,MBJ,0,0
SAN,FLL,NAS,0,0
SAN,FLL,PAP,0,0
SAN,FLL,PLS,0,0
SAN,FLL,POS,0,0
SAN,FLL,PUJ,0,0
SAN,FLL,SDQ,0,0
SAN,FLL,SJO,0,0
SAN,FLL,SJU,0,0
SAN,FLL,SNU,0,0
SAN,FLL,STI,0,0
SAN,FLL,SXM,0,0
SAN,JFK,ACK,1,1
SAN,JFK,ANU,1,0
SAN,JFK,ATL,1,0
SAN,JFK,AUA,1,0
SAN,JFK,BDA,1,0
SAN,JFK,BGI,1,0
SAN,JFK,BOS,1,0
SAN,JFK,BQN,1,0
SAN,JFK,BTV,1,0
SAN,JFK,BUF,1,0
SAN,JFK,CHS,1,0
SAN,JFK,CLT,1,0
SAN,JFK,CTG,1,0
SAN,JFK,CUR,1,0
SAN,JFK,DAB,1,0
SAN,JFK,FLL,1,0
SAN,JFK,GND,1,1
SAN,JFK,IAD,1,0
SAN,JFK,JAX,1,0
SAN,JFK,KIN,1,0
SAN,JFK,LRM,1,0
SAN,JFK,MCO,1,0
SAN,JFK,NAS,1,0
SAN,JFK,ORH,1,0
SAN,JFK,PAP,1,0
SAN,JFK,PBI,1,0
SAN,JFK,PLS,1,0
SAN,JFK,POP,1,0
SAN,JFK,POS,1,0
SAN,JFK,PSE,1,0
SAN,JFK,PUJ,1,0
SAN,JFK,PWM,1,0
SAN,JFK,RDU,1,0
SAN,JFK,ROC,1,0
SAN,JFK,SAV,1,0
SAN,JFK,SDQ,1,0
SAN,JFK,SJU,1,0
SAN,JFK,STI,1,0
SAN,JFK,SXM,1,0
SAN,JFK,SYR,1,0
SAN,JFK,UVF,1,1
SAV,0,BOS,0,0
SAV,0,JFK,0,0
SAV,BOS,ACK,0,1
SAV,BOS,BUF,0,0
SAV,BOS,CLE,0,0
SAV,BOS,DEN,0,0
SAV,BOS,DTW,0,0
SAV,BOS,EWR,0,0
SAV,BOS,JFK,0,0
SAV,BOS,LAS,1,0
SAV,BOS,LGA,0,0
SAV,BOS,MSP,0,0
SAV,BOS,OAK,0,1
SAV,BOS,ORD,0,0
SAV,BOS,PDX,0,1
SAV,BOS,PHL,0,0
SAV,BOS,PHX,0,0
SAV,BOS,ROC,0,0
SAV,BOS,SEA,1,0
SAV,BOS,SFO,1,0
SAV,BOS,SJC,0,0
SAV,BOS,SJU,0,0
SAV,BOS,SLC,0,0
SAV,BOS,SMF,0,1
SAV,BOS,SYR,0,0
SAV,JFK,ACK,0,1
SAV,JFK,AUS,0,0
SAV,JFK,BDA,0,0
SAV,JFK,BGI,1,0
SAV,JFK,BOS,0,0
SAV,JFK,BQN,0,0
SAV,JFK,BTV,0,0
SAV,JFK,BUF,0,0
SAV,JFK,BUR,0,0
SAV,JFK,IAD,0,0
SAV,JFK,LAS,1,0
SAV,JFK,LAX,1,0
SAV,JFK,LGB,0,0
SAV,JFK,MVY,0,1
SAV,JFK,ORD,0,0
SAV,JFK,ORH,0,0
SAV,JFK,PDX,0,0
SAV,JFK,PSE,0,0
SAV,JFK,PSP,1,1
SAV,JFK,PUJ,0,0
SAV,JFK,PWM,0,0
SAV,JFK,ROC,0,0
SAV,JFK,SAN,1,0
SAV,JFK,SDQ,0,0
SAV,JFK,SEA,1,0
SAV,JFK,SFO,1,0
SAV,JFK,SJC,0,0
SAV,JFK,SJU,0,0
SAV,JFK,SYR,0,0
SDQ,0,BOS,0,0
SDQ,0,EWR,0,0
SDQ,0,FLL,0,0
SDQ,0,JFK,0,0
SDQ,0,MCO,0,0
SDQ,0,SJU,0,0
SDQ,BOS,ACK,0,1
SDQ,BOS,ATL,0,0
SDQ,BOS,BNA,0,0
SDQ,BOS,BUF,0,0
SDQ,BOS,BUR,0,0
SDQ,BOS,BWI,0,0
SDQ,BOS,CLE,0,0
SDQ,BOS,CLT,0,0
SDQ,BOS,DCA,0,0
SDQ,BOS,DEN,0,0
SDQ,BOS,DFW,0,0
SDQ,BOS,DTW,0,0
SDQ,BOS,EWR,0,0
SDQ,BOS,HDN,0,1
SDQ,BOS,IAD,0,0
SDQ,BOS,JFK,0,0
SDQ,BOS,LAS,1,0
SDQ,BOS,LAX,1,0
SDQ,BOS,LGA,0,0
SDQ,BOS,LGB,0,0
SDQ,BOS,MSP,0,0
SDQ,BOS,MVY,0,1
SDQ,BOS,OAK,0,1
SDQ,BOS,ORD,0,0
SDQ,BOS,PDX,0,1
SDQ,BOS,PHL,0,0
SDQ,BOS,PHX,0,0
SDQ,BOS,PIT,0,0
SDQ,BOS,RDU,0,0
SDQ,BOS,RIC,0,0
SDQ,BOS,ROC,0,0
SDQ,BOS,SAN,1,0
SDQ,BOS,SEA,1,0
SDQ,BOS,SFO,1,0
SDQ,BOS,SJC,0,0
SDQ,BOS,SLC,0,0
SDQ,BOS,SYR,0,0
SDQ,FLL,ALB,0,0
SDQ,FLL,ATL,0,0
SDQ,FLL,AUS,0,0
SDQ,FLL,BDL,0,0
SDQ,FLL,BOS,0,0
SDQ,FLL,BUF,0,0
SDQ,FLL,BWI,0,0
SDQ,FLL,DCA,0,0
SDQ,FLL,DTW,0,0
SDQ,FLL,EWR,0,0
SDQ,FLL,HPN,0,0
SDQ,FLL,JAX,0,0
SDQ,FLL,JFK,0,0
SDQ,FLL,LAS,0,0
SDQ,FLL,LAX,1,0
SDQ,FLL,LGA,0,0
SDQ,FLL,LGB,0,0
SDQ,FLL,MSY,0,0
SDQ,FLL,ORH,0,0
SDQ,FLL,PHL,0,0
SDQ,FLL,PIT,0,0
SDQ,FLL,PVD,0,0
SDQ,FLL,RDU,0,0
SDQ,FLL,RIC,0,0
SDQ,FLL,SAN,0,0
SDQ,FLL,SFO,1,0
SDQ,FLL,SLC,0,0
SDQ,FLL,SWF,0,0
SDQ,JFK,ABQ,0,0
SDQ,JFK,ACK,0,1
SDQ,JFK,ATL,0,0
SDQ,JFK,AUS,0,0
SDQ,JFK,BOS,0,0
SDQ,JFK,BTV,0,0
SDQ,JFK,BUF,0,0
SDQ,JFK,BUR,0,0
SDQ,JFK,CHS,0,0
SDQ,JFK,CLT,0,0
SDQ,JFK,DEN,0,0
SDQ,JFK,HOU,0,0
SDQ,JFK,HYA,0,1
SDQ,JFK,IAD,0,0
SDQ,JFK,LAS,1,0
SDQ,JFK,LAX,1,0
SDQ,JFK,LGB,0,0
SDQ,JFK,MSY,0,0
SDQ,JFK,MVY,0,1
SDQ,JFK,OAK,0,0
SDQ,JFK,ONT,0,0
SDQ,JFK,ORD,0,0
SDQ,JFK,ORH,0,0
SDQ,JFK,PDX,0,0
SDQ,JFK,PHX,0,0
SDQ,JFK,PSP,1,1
SDQ,JFK,PWM,0,0
SDQ,JFK,RDU,0,0
SDQ,JFK,RNO,0,0
SDQ,JFK,ROC,0,0
SDQ,JFK,SAN,1,0
SDQ,JFK,SAV,0,0
SDQ,JFK,SEA,1,0
SDQ,JFK,SFO,1,0
SDQ,JFK,SJC,0,0
SDQ,JFK,SLC,0,0
SDQ,JFK,SMF,0,0
SDQ,JFK,SYR,0,0
SDQ,MCO,ALB,0,0
SDQ,MCO,BOS,0,0
SDQ,MCO,BUF,0,0
SDQ,MCO,BWI,0,0
SDQ,MCO,DCA,0,0
SDQ,MCO,EWR,0,0
SDQ,MCO,HPN,0,0
SDQ,MCO,JFK,0,0
SDQ,MCO,LGA,0,0
SDQ,MCO,ORH,0,0
SDQ,MCO,PVD,0,0
SDQ,MCO,RIC,0,0
SDQ,MCO,SWF,0,0
SDQ,SJU,BDL,0,0
SDQ,SJU,BOS,0,0
SDQ,SJU,DCA,0,0
SDQ,SJU,EWR,0,0
SDQ,SJU,FLL,0,0
SDQ,SJU,JFK,0,0
SDQ,SJU,MCO,0,0
SDQ,SJU,STT,0,0
SDQ,SJU,STX,0,0
SDQ,SJU,TPA,0,0
SEA,0,ANC,0,1
SEA,0,BOS,1,0
SEA,0,JFK,1,0
SEA,0,LGB,0,0
SEA,BOS,ACK,1,1
SEA,BOS,ATL,1,0
SEA,BOS,AUA,1,1
SEA,BOS,BDA,1,0
SEA,BOS,BGI,1,1
SEA,BOS,BNA,1,0
SEA,BOS,BUF,1,0
SEA,BOS,BWI,1,0
SEA,BOS,CHS,1,0
SEA,BOS,CLE,1,0
SEA,BOS,CLT,1,0
SEA,BOS,DCA,1,0
SEA,BOS,DTW,1,0
SEA,BOS,EWR,1,0
SEA,BOS,FLL,1,0
SEA,BOS,GCM,1,1
SEA,BOS,HAV,1,0
SEA,BOS,IAD,1,0
SEA,BOS,JAX,1,0
SEA,BOS,JFK,1,0
SEA,BOS,LGA,1,0
SEA,BOS,MBJ,1,0
SEA,BOS,MCO,1,0
SEA,BOS,MVY,1,1
SEA,BOS,PAP,1,0
SEA,BOS,PBI,1,0
SEA,BOS,PHL,1,0
SEA,BOS,PIT,1,0
SEA,BOS,POP,1,1
SEA,BOS,PUJ,1,0
SEA,BOS,RDU,1,0
SEA,BOS,RIC,1,0
SEA,BOS,ROC,0,0
SEA,BOS,RSW,1,0
SEA,BOS,SAV,1,0
SEA,BOS,SDQ,1,0
SEA,BOS,SJU,1,0
SEA,BOS,SRQ,1,1
SEA,BOS,STI,1,0
SEA,BOS,SYR,1,0
SEA,BOS,TPA,1,0
SEA,JFK,ACK,1,1
SEA,JFK,ANU,1,0
SEA,JFK,ATL,1,0
SEA,JFK,AUA,1,0
SEA,JFK,BDA,1,0
SEA,JFK,BGI,1,0
SEA,JFK,BOS,1,0
SEA,JFK,BQN,1,0
SEA,JFK,BTV,1,0
SEA,JFK,BUF,1,0
SEA,JFK,CHS,1,0
SEA,JFK,CLT,1,0
SEA,JFK,CTG,1,0
SEA,JFK,CUN,1,0
SEA,JFK,CUR,1,0
SEA,JFK,DAB,1,0
SEA,JFK,FLL,1,0
SEA,JFK,GCM,1,0
SEA,JFK,GND,1,1
SEA,JFK,HAV,1,0
SEA,JFK,HYA,1,1
SEA,JFK,IAD,1,0
SEA,JFK,JAX,1,0
SEA,JFK,KIN,1,0
SEA,JFK,LIR,1,1
SEA,JFK,LRM,1,0
SEA,JFK,MBJ,1,0
SEA,JFK,MCO,1,0
SEA,JFK,MVY,1,1
SEA,JFK,NAS,1,0
SEA,JFK,ORH,1,0
SEA,JFK,PAP,1,0
SEA,JFK,PBI,1,0
SEA,JFK,PLS,1,0
SEA,JFK,POP,1,0
SEA,JFK,POS,1,0
SEA,JFK,PSE,1,0
SEA,JFK,PUJ,1,0
SEA,JFK,PWM,1,0
SEA,JFK,RDU,1,0
SEA,JFK,ROC,1,0
SEA,JFK,RSW,1,0
SEA,JFK,SAV,1,0
SEA,JFK,SDQ,1,0
SEA,JFK,SJU,1,0
SEA,JFK,SRQ,1,0
SEA,JFK,STI,1,0
SEA,JFK,SXM,1,0
SEA,JFK,SYR,1,0
SEA,JFK,TPA,1,0
SEA,JFK,UVF,1,1
SEA,LGB,AUS,0,0
SEA,LGB,BOS,0,0
SEA,LGB,HDN,0,1
SEA,LGB,JFK,0,0
SEA,LGB,LAS,0,0
SEA,LGB,OAK,0,0
SEA,LGB,SFO,0,0
SEA,LGB,SJC,0,0
SEA,LGB,SLC,0,0
SEA,LGB,SMF,0,0
SFO,0,BOS,1,0
SFO,0,FLL,1,0
SFO,0,JFK,1,0
SFO,0,LGB,0,0
SFO,BOS,ACK,1,1
SFO,BOS,AUA,1,1
SFO,BOS,BDA,1,0
SFO,BOS,BGI,1,1
SFO,BOS,BUF,1,0
SFO,BOS,BWI,1,0
SFO,BOS,CHS,1,0
SFO,BOS,CLE,1,0
SFO,BOS,CLT,1,0
SFO,BOS,DCA,1,0
SFO,BOS,EWR,1,0
SFO,BOS,HAV,1,0
SFO,BOS,IAD,1,0
SFO,BOS,JAX,1,0
SFO,BOS,JFK,1,0
SFO,BOS,LGA,1,0
SFO,BOS,MBJ,1,0
SFO,BOS,MCO,1,0
SFO,BOS,NAS,1,1
SFO,BOS,PAP,1,0
SFO,BOS,PHL,1,0
SFO,BOS,PIT,1,0
SFO,BOS,PLS,1,1
SFO,BOS,POP,1,1
SFO,BOS,PUJ,1,0
SFO,BOS,RDU,1,0
SFO,BOS,RIC,1,0
SFO,BOS,ROC,0,0
SFO,BOS,RSW,1,0
SFO,BOS,SAV,1,0
SFO,BOS,SDQ,1,0
SFO,BOS,SJU,1,0
SFO,BOS,STI,1,0
SFO,BOS,SYR,1,0
SFO,BOS,UVF,1,1
SFO,FLL,ALB,1,0
SFO,FLL,ATL,1,0
SFO,FLL,AUA,1,0
SFO,FLL,BDL,1,0
SFO,FLL,BGI,1,0
SFO,FLL,BOG,1,0
SFO,FLL,BOS,1,0
SFO,FLL,BWI,1,0
SFO,FLL,CHS,1,0
SFO,FLL,CMW,1,0
SFO,FLL,CTG,1,0
SFO,FLL,CUN,1,0
SFO,FLL,DCA,1,0
SFO,FLL,EWR,1,0
SFO,FLL,GCM,1,0
SFO,FLL,GYE,1,0
SFO,FLL,HAV,1,0
SFO,FLL,HOG,1,0
SFO,FLL,HPN,1,0
SFO,FLL,JAX,1,0
SFO,FLL,JFK,1,0
SFO,FLL,KIN,1,0
SFO,FLL,LGA,1,0
SFO,FLL,MBJ,1,0
SFO,FLL,MDE,1,0
SFO,FLL,MSY,1,0
SFO,FLL,NAS,1,0
SFO,FLL,PAP,1,0
SFO,FLL,PHL,1,0
SFO,FLL,PIT,1,0
SFO,FLL,PLS,1,0
SFO,FLL,POS,1,0
SFO,FLL,PUJ,1,0
SFO,FLL,PVD,1,0
SFO,FLL,RDU,1,0
SFO,FLL,RIC,1,0
SFO,FLL,SDQ,1,0
SFO,FLL,SJO,1,0
SFO,FLL,SJU,1,0
SFO,FLL,SNU,1,0
SFO,FLL,STI,1,0
SFO,FLL,SYR,1,1
SFO,FLL,UIO,1,0
SFO,JFK,ACK,1,1
SFO,JFK,ANU,1,0
SFO,JFK,ATL,1,0
SFO,JFK,AUA,1,0
SFO,JFK,BDA,1,0
SFO,JFK,BGI,1,0
SFO,JFK,BOS,1,0
SFO,JFK,BQN,1,0
SFO,JFK,BTV,1,0
SFO,JFK,BUF,1,0
SFO,JFK,CHS,1,0
SFO,JFK,CLT,1,0
SFO,JFK,CTG,1,0
SFO,JFK,CUR,1,0
SFO,JFK,DAB,1,0
SFO,JFK,FLL,1,0
SFO,JFK,GCM,1,0
SFO,JFK,GND,1,1
SFO,JFK,HYA,1,1
SFO,JFK,IAD,1,0
SFO,JFK,JAX,1,0
SFO,JFK,KIN,1,0
SFO,JFK,LRM,1,0
SFO,JFK,MBJ,1,0
SFO,JFK,MCO,1,0
SFO,JFK,MVY,1,1
SFO,JFK,NAS,1,0
SFO,JFK,ORH,1,0
SFO,JFK,PAP,1,0
SFO,JFK,PBI,1,0
SFO,JFK,PLS,1,0
SFO,JFK,POP,1,0
SFO,JFK,POS,1,0
SFO,JFK,PSE,1,0
SFO,JFK,PUJ,1,0
SFO,JFK,PWM,1,0
SFO,JFK,RDU,1,0
SFO,JFK,ROC,1,0
SFO,JFK,RSW,1,0
SFO,JFK,SAV,1,0
SFO,JFK,SDQ,1,0
SFO,JFK,SJU,1,0
SFO,JFK,SRQ,1,0
SFO,JFK,STI,1,0
SFO,JFK,SXM,1,0
SFO,JFK,SYR,1,0
SFO,JFK,TPA,1,0
SFO,JFK,UVF,1,1
SFO,LGB,AUS,0,0
SFO,LGB,BOS,0,0
SFO,LGB,FLL,0,0
SFO,LGB,HDN,0,1
SFO,LGB,JFK,0,0
SFO,LGB,LAS,0,0
SFO,LGB,PDX,0,0
SFO,LGB,SEA,0,0
SFO,LGB,SLC,0,0
SJC,0,BOS,0,0
SJC,0,JFK,0,0
SJC,0,LGB,0,0
SJC,BOS,ACK,0,1
SJC,BOS,AUA,1,1
SJC,BOS,BDA,0,0
SJC,BOS,BGI,1,1
SJC,BOS,BUF,0,0
SJC,BOS,BWI,0,0
SJC,BOS,CHS,0,0
SJC,BOS,CLE,0,0
SJC,BOS,CLT,0,0
SJC,BOS,DCA,0,0
SJC,BOS,EWR,0,0
SJC,BOS,HAV,0,0
SJC,BOS,IAD,0,0
SJC,BOS,JAX,0,0
SJC,BOS,JFK,0,0
SJC,BOS,LGA,0,0
SJC,BOS,MBJ,0,0
SJC,BOS,MCO,0,0
SJC,BOS,NAS,0,1
SJC,BOS,PAP,0,0
SJC,BOS,PHL,0,0
SJC,BOS,PIT,0,0
SJC,BOS,PLS,0,1
SJC,BOS,POP,0,1
SJC,BOS,PUJ,0,0
SJC,BOS,RDU,0,0
SJC,BOS,RIC,0,0
SJC,BOS,SAV,0,0
SJC,BOS,SDQ,0,0
SJC,BOS,SJU,0,0
SJC,BOS,UVF,1,1
SJC,JFK,ACK,0,1
SJC,JFK,ANU,0,0
SJC,JFK,ATL,0,0
SJC,JFK,AUA,1,0
SJC,JFK,BDA,0,0
SJC,JFK,BGI,1,0
SJC,JFK,BOS,0,0
SJC,JFK,BQN,0,0
SJC,JFK,BTV,0,0
SJC,JFK,BUF,0,0
SJC,JFK,CLT,0,0
SJC,JFK,CTG,0,0
SJC,JFK,CUR,0,0
SJC,JFK,DAB,0,0
SJC,JFK,FLL,0,0
SJC,JFK,GCM,0,0
SJC,JFK,GND,1,1
SJC,JFK,HYA,0,1
SJC,JFK,IAD,0,0
SJC,JFK,JAX,0,0
SJC,JFK,KIN,0,0
SJC,JFK,LRM,0,0
SJC,JFK,MBJ,0,0
SJC,JFK,MCO,0,0
SJC,JFK,MVY,0,1
SJC,JFK,NAS,0,0
SJC,JFK,PAP,0,0
SJC,JFK,PBI,0,0
SJC,JFK,PLS,0,0
SJC,JFK,POP,0,0
SJC,JFK,POS,0,0
SJC,JFK,PUJ,0,0
SJC,JFK,PWM,0,0
SJC,JFK,RDU,0,0
SJC,JFK,ROC,0,0
SJC,JFK,RSW,0,0
SJC,JFK,SAV,0,0
SJC,JFK,SDQ,0,0
SJC,JFK,SJU,0,0
SJC,JFK,SRQ,0,0
SJC,JFK,STI,0,0
SJC,JFK,SXM,0,0
SJC,JFK,SYR,0,0
SJC,JFK,TPA,0,0
SJC,JFK,UVF,1,1
SJC,LGB,AUS,0,0
SJC,LGB,BOS,0,0
SJC,LGB,BZN,0,1
SJC,LGB,FLL,0,0
SJC,LGB,HDN,0,1
SJC,LGB,JFK,0,0
SJC,LGB,LAS,0,0
SJC,LGB,PDX,0,0
SJC,LGB,SLC,0,0
SJO,0,FLL,0,0
SJO,0,MCO,0,0
SJO,FLL,ATL,0,0
SJO,FLL,BDL,0,0
SJO,FLL,BOS,0,0
SJO,FLL,BQN,0,0
SJO,FLL,BWI,0,0
SJO,FLL,CHS,0,0
SJO,FLL,CLE,0,0
SJO,FLL,DCA,0,0
SJO,FLL,DTW,0,0
SJO,FLL,JAX,0,0
SJO,FLL,JFK,0,0
SJO,FLL,LGA,0,0
SJO,FLL,ORD,0,0
SJO,FLL,PHL,0,0
SJO,FLL,PIT,0,0
SJO,FLL,RDU,0,0
SJO,FLL,RIC,0,0
SJO,FLL,SJU,0,0
SJO,FLL,SYR,0,1
SJO,MCO,BDL,0,0
SJO,MCO,BOS,0,0
SJO,MCO,DCA,0,0
SJO,MCO,EWR,0,0
SJO,MCO,HPN,0,0
SJO,MCO,JFK,0,0
SJO,MCO,LAX,0,0
SJO,MCO,LGA,0,0
SJO,MCO,PVD,0,0
SJO,MCO,SJU,0,0
SJO,MCO,SLC,0,0
SJO,MCO,SYR,0,0
SJU,0,BDL,0,0
SJU,0,BOS,0,0
SJU,0,DCA,0,0
SJU,0,EWR,0,0
SJU,0,FLL,0,0
SJU,0,JFK,0,0
SJU,0,MCO,0,0
SJU,0,PUJ,0,0
SJU,0,SDQ,0,0
SJU,0,STI,0,0
SJU,0,STT,0,0
SJU,0,STX,0,0
SJU,0,TPA,0,0
SJU,BOS,ACK,0,1
SJU,BOS,ATL,0,0
SJU,BOS,AUS,0,0
SJU,BOS,BNA,0,0
SJU,BOS,BUF,0,0
SJU,BOS,BUR,0,0
SJU,BOS,BWI,0,0
SJU,BOS,CHS,0,0
SJU,BOS,CLE,0,0
SJU,BOS,CLT,0,0
SJU,BOS,DCA,0,0
SJU,BOS,DEN,0,0
SJU,BOS,DFW,0,0
SJU,BOS,DTW,0,0
SJU,BOS,EWR,0,0
SJU,BOS,HDN,0,1
SJU,BOS,HOU,0,0
SJU,BOS,IAD,0,0
SJU,BOS,JFK,0,0
SJU,BOS,LAS,1,0
SJU,BOS,LAX,1,0
SJU,BOS,LGA,0,0
SJU,BOS,LGB,0,0
SJU,BOS,MSP,0,0
SJU,BOS,MSY,0,0
SJU,BOS,OAK,0,1
SJU,BOS,ORD,0,0
SJU,BOS,PDX,0,1
SJU,BOS,PHL,0,0
SJU,BOS,PHX,0,0
SJU,BOS,PIT,0,0
SJU,BOS,RDU,0,0
SJU,BOS,RIC,0,0
SJU,BOS,ROC,0,0
SJU,BOS,SAN,1,0
SJU,BOS,SAV,0,0
SJU,BOS,SEA,1,0
SJU,BOS,SFO,1,0
SJU,BOS,SJC,0,0
SJU,BOS,SLC,0,0
SJU,BOS,SYR,0,0
SJU,EWR,BOS,0,0
SJU,FLL,ALB,0,0
SJU,FLL,ATL,0,0
